id,company_name,product_name,composition,highest_similarity_ids
1040,SHISEIDO,アクアローション しっとり,"水,ＢＧ,ＤＰＧ,グリセリン,キシリトール,ＰＥＧ／ＰＰＧ－１４／７ジメチルエーテル,エリスリトール,トレハロース,グルタミン酸,ラベンダー油,オクラ果実エキス,ヒアルロン酸Ｎａ,アスペルギルス／ツバキ種子発酵エキス液,メチオニン,加水分解コメエキス,ＰＰＧ－１３デシルテトラデセス－２４,クエン酸Ｎａ,メタリン酸Ｎａ,クエン酸,ピロ亜硫酸Ｎａ,アラニン,トコフェロール,ソメイヨシノ葉エキス,フェノキシエタノール商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","105, 1037, 309"
1756,KRACIE,【医薬部外品】トランシーノ薬用ホワイトニングクリアローションEX 化粧水 150ミリリットル (x 1),<有効成分>トラネキサム酸<その他の成分>トレハロース硫酸Na、ポリメタクリロイルオキシエチルホスホリルコリン液、ヒキオコシエキス-1、桑エキス、D-パンテテインスルホン酸Ca液、セイヨウノコギリソウエキス、シクロヘキサンジカルボン酸ビスエトキシジグリコール、ヒメフウロエキス、セイヨウナシ果汁発酵液、マヨラナエキス、水、グリセリン、BG、ジグリセリン、ソルビット液、グリコシルトレハロース・水添デンプン分解物混合溶液、キサンタンガム、クエン酸、PEG(80)、エタノール、(エイコサン二酸/テトラデカン二酸)デカグリセリル液、濃グリセリン、クエン酸Na、フェノキシエタノール、メチルパラベン,"1758, 1040, 1039"
1758,KRACIE,メディプラスゲル 180g (2か月分) | 角層ブースターゲル 乾燥肌 敏感肌 無添加 保湿 美容液 乳液 化粧水 クリーム スキンケア オールインワン,水、BG、グリセリン、ベタイン、ジグリセリン、温泉水、１，２－ヘキサンジオール、メチルグルセス－１０、オゾン化グリセリン、（エイコサン二酸／テトラデカン二酸）ポリグリセリル－１０、ＰＥＧ／ＰＰＧ／ポリブチレングリコール－８／５／３グリセリン、セラミドＮＧ、セラミドＡＰ、セラミドＡＧ、セラミドＮＰ、セラミドＥＯＰ、ヒアルロン酸Ｎａ、ヒアルロン酸ヒドロキシプロピルトリモニウム、加水分解ヒアルロン酸、アセチルヒアルロン酸Ｎａ、水溶性コラーゲン、加水分解コラーゲン、水溶性プロテオグリカン、３－Ｏ－エチルアスコルビン酸、加水分解シルク、加水分解エラスチン、α－グルカンオリゴサッカリド、グリシン、タウリン、リシンＨＣｌ、アラニン、ヒスチジンＨＣｌ、アルギニン、セリン、プロリン、グルタミン酸、トレオニン、バリン、ロイシン、イソロイシン、フェニルアラニン、アボカド油、スクワラン、グリコシルトレハロース、ＤＰＧ、アラントイン、グリチルリチン酸２Ｋ、加水分解水添デンプン、アルカリゲネス産生多糖体、ＰＣＡ－Ｎａ、プロパンジオール、ペンチレングリコール、ポリ－ε－リシン、カルボマー、フィトスフィンゴシン、水添レシチン、フィトステロールズ、水酸化Ｋ、水酸化Ｎａ、トコフェロール,"1756, 1040, 1039"
474,SHISEIDO,薬用ローション,"アラントイン*,グリチルリチン酸ジカリウム*,精製水,１，３－ブチレングリコール,濃グリセリン,ジプロピレングリコール,ポリオキシエチレンメチルグルコシド,ポリオキシエチレン（１４）ポリオキシプロピレン（７）ジメチルエーテル,ポリオキシエチレン硬化ヒマシ油,ジイソステアリン酸ポリグリセリル,トリ２－エチルヘキサン酸グリセリル,クエン酸ナトリウム,エリスリトール,クエン酸,メタリン酸ナトリウム,ピロ亜硫酸ナトリウム,Ｌ－グルタミン酸ナトリウム,常水,ＤＬ－ピロリドンカルボン酸ナトリウム液,ワセリン,塩化カルシウム,塩化マグネシウム,フェノキシエタノール　　*は「有効成分」無表示は「その他の成分」商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","156, 759, 758"
74,SHISEIDO,ブライトニング ローション WT,"４－メトキシサリチル酸カリウム塩*,グリチルリチン酸ジカリウム*,オトギリソウエキス,メリロートエキス,加水分解コンキオリン液,オリーブ葉エキス,ヨクイニンエキス,Ｌ－アルギニン塩酸塩,オランダカラシエキス,イノシット,水溶性コラーゲン（Ｆ）,精製水,ジプロピレングリコール,エタノール,１，３－ブチレングリコール,濃グリセリン,ポリエチレングリコール４００,ポリオキシエチレン（１４）ポリオキシプロピレン（７）ジメチルエーテル,α－オレフィンオリゴマー,ポリオキシエチレンフィトステロール,イソステアリルアルコール,イソステアリン酸,ポリオキシエチレン（１７）ポリオキシプロピレン（４）ジメチルエーテル,エデト酸二ナトリウム,クエン酸ナトリウム,エリスリトール,２－Ｏ－エチル－Ｌ－アスコルビン酸,水酸化カリウム,セスキオレイン酸ソルビタン,クエン酸,ピロ亜硫酸ナトリウム,ローズマリー油,塩酸リジン,ヨモギエキス（２）,フェノキシエタノール,香料,赤色２２７号,黄色４号　　*は「有効成分」無表示は「その他の成分」商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","88, 89, 76"
75,SHISEIDO,ホワイトRV ソフナー,"４－メトキシサリチル酸カリウム塩*,酢酸ＤＬ－α－トコフェロール*,サイコエキスＢＳ,紅茶エキス,トウキエキス（１）,オリーブ葉エキス,ローヤルゼリーエキス,ボタンエキス,アンズ果汁,アセチル化ヒアルロン酸ナトリウム,精製水,ジプロピレングリコール,エタノール,濃グリセリン,１，３－ブチレングリコール,ポリオキシエチレン（１７）ポリオキシプロピレン（４）ジメチルエーテル,α－オレフィンオリゴマー,ポリオキシエチレンフィトステロール,イソステアリルアルコール,イソステアリン酸,エリスリトール,ポリオキシエチレン（１４）ポリオキシプロピレン（７）ジメチルエーテル,エデト酸三ナトリウム,クエン酸ナトリウム,セスキイソステアリン酸ソルビタン,グリチルリチン酸ジカリウム,クエン酸,Ｌ－セリン,フェノキシエタノール,香料,赤色２２７号,黄色４号　　*は「有効成分」無表示は「その他の成分」商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","74, 861, 88"
76,SHISEIDO,ホワイトRV ソフナー エンリッチド,"４－メトキシサリチル酸カリウム塩*,酢酸ＤＬ－α－トコフェロール*,サイコエキスＢＳ,紅茶エキス,トウキエキス（１）,オリーブ葉エキス,ローヤルゼリーエキス,ボタンエキス,アンズ果汁,アセチル化ヒアルロン酸ナトリウム,精製水,ジプロピレングリコール,エタノール,濃グリセリン,１，３－ブチレングリコール,ポリオキシエチレン（１７）ポリオキシプロピレン（４）ジメチルエーテル,α－オレフィンオリゴマー,ポリオキシエチレンフィトステロール,イソステアリルアルコール,イソステアリン酸,エリスリトール,ポリオキシエチレン（１４）ポリオキシプロピレン（７）ジメチルエーテル,エデト酸三ナトリウム,クエン酸ナトリウム,セスキイソステアリン酸ソルビタン,グリチルリチン酸ジカリウム,クエン酸,Ｌ－セリン,フェノキシエタノール,香料,赤色２２７号,黄色４号　　*は「有効成分」無表示は「その他の成分」商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","74, 861, 88"
88,SHISEIDO,リフトモイスト ローション SP,"トラネキサム酸*,オトギリソウエキス,メリロートエキス,オランダカラシエキス,イノシット,水溶性コラーゲン（Ｆ）,精製水,ジプロピレングリコール,エタノール,１，３－ブチレングリコール,濃グリセリン,ポリエチレングリコール１５００,ポリオキシエチレン（１４）ポリオキシプロピレン（７）ジメチルエーテル,ポリオキシエチレンポリオキシプロピレンデシルテトラデシルエーテル,クエン酸ナトリウム,エリスリトール,クエン酸,ヒドロキシエチルセルロース,エデト酸二ナトリウム,ピロ亜硫酸ナトリウム,塩酸リジン,ローズマリー油,Ｌ－アルギニン塩酸塩,加水分解コンキオリン液,フェノキシエタノール,香料　　*は「有効成分」無表示は「その他の成分」商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","74, 89, 802"
89,SHISEIDO,リフトモイスト エマルジョン SP,"トラネキサム酸*,オトギリソウエキス,メリロートエキス,オランダカラシエキス,イノシット,水溶性コラーゲン（Ｆ）,精製水,エタノール,ジプロピレングリコール,濃グリセリン,ジグリセリン,メチルフェニルポリシロキサン,トリ２－エチルヘキサン酸グリセリル,重質流動イソパラフィン,ポリエチレングリコール４００,ポリエチレングリコール１５００,ポリオキシエチレン（１４）ポリオキシプロピレン（７）ジメチルエーテル,ポリオキシエチレン（１７）ポリオキシプロピレン（４）ジメチルエーテル,ポリオキシエチレン硬化ヒマシ油,カルボキシビニルポリマー,ポリオキシエチレン・メチルポリシロキサン共重合体,アクリル酸・メタクリル酸アルキル共重合体,ラウリルジメチルアミノ酢酸ベタイン,エデト酸二ナトリウム,１，３－ブチレングリコール,Ｎ－ラウロイル－Ｌ－グルタミン酸ジ（フィトステリル・２－オクチルドデシル）,キサンタンガム,ピロ亜硫酸ナトリウム,メタリン酸ナトリウム,塩酸リジン,ローズマリー油,Ｌ－アルギニン塩酸塩,加水分解コンキオリン液,フェノキシエタノール,香料,黄酸化鉄　　*は「有効成分」無表示は「その他の成分」商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","88, 74, 864"
90,SHISEIDO,トリートメントソフナー,"水,ＤＰＧ,エタノール,グリセリン,ジグリセリン,ＰＥＧ／ＰＰＧ－１４／７ジメチルエーテル,エリスリトール,ムクロジ果皮エキス,塩化Ｍｇ,塩化Ｃａ,セリン,ハマメリス葉エキス,ルムプヤンエキス,アセチルヒアルロン酸Ｎａ,ヨモギ葉エキス,ＰＥＧ－２０,ＰＥＧ／ポリブチレングリコール－４４／１５メチルエーテル水添ダイマージリノレイル,カルボマー,温泉水,ＥＤＴＡ－２Ｎａ,水酸化Ｋ,ＢＧ,ピロ亜硫酸Ｎａ,テアニン,トコフェロール,フェノキシエタノール,メチルパラベン,香料商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","105, 866, 309"
91,SHISEIDO,トリートメントソフナー エンリッチド,"水,ＤＰＧ,エタノール,グリセリン,ジグリセリン,ＰＥＧ／ＰＰＧ－１４／７ジメチルエーテル,エリスリトール,ムクロジ果皮エキス,塩化Ｍｇ,塩化Ｃａ,セリン,ハマメリス葉エキス,ルムプヤンエキス,アセチルヒアルロン酸Ｎａ,ヨモギ葉エキス,ＰＥＧ－２０,ＰＥＧ／ポリブチレングリコール－４４／１５メチルエーテル水添ダイマージリノレイル,カルボマー,温泉水,ＥＤＴＡ－２Ｎａ,水酸化Ｋ,ＢＧ,ピロ亜硫酸Ｎａ,テアニン,トコフェロール,フェノキシエタノール,メチルパラベン,香料商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","105, 866, 309"
105,SHISEIDO,ローション T,"水,ＤＰＧ,グリセリン,エタノール,ＰＥＧ－６,ＰＥＧ－３２,ＰＥＧ／ＰＰＧ－１４／７ジメチルエーテル,キサンタンガム,エリスリトール,イノシトール,ムクロジ果皮エキス,イチョウ葉エキス,イリス根エキス,塩化Ｃａ,塩化Ｍｇ,タウリン,ウコン根茎エキス,水溶性コラーゲン,オランダガラシ葉／茎エキス,ＢＧ,ＰＰＧ－１３デシルテトラデセス－２４,クエン酸Ｎａ,ＥＤＴＡ－２Ｎａ,クエン酸,ピロ亜硫酸Ｎａ,トコフェロール,フェノキシエタノール,香料商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","91, 90, 309"
156,SHISEIDO,薬用 高保湿化粧水,"グリチルリチン酸ジカリウム*,水溶性コラーゲン（Ｆ）,ヒアルロン酸ナトリウム（２）,シュガースクワラン,ユキノシタエキス,シカクマメエキス,濃グリセリン,精製水,ジプロピレングリコール,ポリオキシエチレン（１４）ポリオキシプロピレン（７）ジメチルエーテル,エタノール,１，３－ブチレングリコール,１，３－プロパンジオール,エリスリトール,トレハロース,ポリエチレングリコール１５００,フェノキシエタノール,ジグリセリン,メチルフェニルポリシロキサン,ポリオキシエチレン硬化ヒマシ油,カルボキシビニルポリマー,ジイソステアリン酸ポリグリセリル,イソステアリルアルコール,イソステアリン酸,２－アミノ－２－メチル－１－プロパノール,エデト酸二ナトリウム,ピロ亜硫酸ナトリウム,ポリアクリル酸ナトリウム,塩化マグネシウム,塩化カルシウム,Ｌ－オキシプロリン,塩酸リジン,セリシン,香料　　*は「有効成分」無表示は「その他の成分」商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","89, 88, 474"
758,SHISEIDO,バランスケア ローション M,"トラネキサム酸*,グリチルリチン酸ジカリウム*,精製水,ジプロピレングリコール,１，３－ブチレングリコール,濃グリセリン,ポリオキシエチレン（１４）ポリオキシプロピレン（７）ジメチルエーテル,ポリオキシエチレン（１７）ポリオキシプロピレン（４）ジメチルエーテル,ポリオキシエチレンポリオキシプロピレンデシルテトラデシルエーテル,クエン酸ナトリウム,メタリン酸ナトリウム,クエン酸,ヒドロキシエチルセルロース,酢酸ＤＬ－α－トコフェロール,ピロ亜硫酸ナトリウム,ＤＬ－アラニン,グリシルグリシン,アセチル化ヒアルロン酸ナトリウム,ヒアルロン酸ナトリウム（２）,Ｄ－グルタミン酸,キイチゴエキス,ＤＬ－メチオニン,水溶性コラーゲン（Ｆ）,フェノキシエタノール　　*は「有効成分」無表示は「その他の成分」商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","802, 801, 864"
759,SHISEIDO,バランスケア ローション RM,"トラネキサム酸*,グリチルリチン酸ジカリウム*,精製水,ジプロピレングリコール,１，３－ブチレングリコール,濃グリセリン,ポリオキシエチレン（１４）ポリオキシプロピレン（７）ジメチルエーテル,ポリオキシエチレン（１７）ポリオキシプロピレン（４）ジメチルエーテル,ポリオキシエチレンポリオキシプロピレンデシルテトラデシルエーテル,クエン酸ナトリウム,メタリン酸ナトリウム,クエン酸,ヒドロキシエチルセルロース,酢酸ＤＬ－α－トコフェロール,ピロ亜硫酸ナトリウム,ＤＬ－アラニン,グリシルグリシン,アセチル化ヒアルロン酸ナトリウム,ヒアルロン酸ナトリウム（２）,Ｄ－グルタミン酸,キイチゴエキス,ＤＬ－メチオニン,水溶性コラーゲン（Ｆ）,フェノキシエタノール　　*は「有効成分」無表示は「その他の成分」商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","802, 801, 864"
801,SHISEIDO,バウンシングケア ローション M,"トラネキサム酸*,精製水,ジプロピレングリコール,濃グリセリン,エタノール,ポリエチレングリコール１５００,ポリオキシエチレン（１４）ポリオキシプロピレン（７）ジメチルエーテル,１，３－ブチレングリコール,ジグリセリン,ポリオキシエチレンポリオキシプロピレンデシルテトラデシルエーテル,ヒドロキシエチルセルロース,クエン酸ナトリウム,クエン酸,エデト酸二ナトリウム,ローヤルゼリー発酵液,ピロ亜硫酸ナトリウム,Ｄ－グルタミン酸,ＤＬ－アラニン,アセチル化ヒアルロン酸ナトリウム,ヒアルロン酸ナトリウム（２）,パルミチン酸レチノール,トウモロコシ油,ＤＬ－メチオニン,水溶性コラーゲン（Ｆ）,フェノキシエタノール,パラオキシ安息香酸エステル,香料　　*は「有効成分」無表示は「その他の成分」商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","864, 863, 759"
802,SHISEIDO,バウンシングケア ローション RM,"トラネキサム酸*,精製水,ジプロピレングリコール,濃グリセリン,エタノール,ポリエチレングリコール１５００,ポリオキシエチレン（１４）ポリオキシプロピレン（７）ジメチルエーテル,１，３－ブチレングリコール,ジグリセリン,ポリオキシエチレンポリオキシプロピレンデシルテトラデシルエーテル,ヒドロキシエチルセルロース,クエン酸ナトリウム,クエン酸,エデト酸二ナトリウム,ローヤルゼリー発酵液,ピロ亜硫酸ナトリウム,Ｄ－グルタミン酸,ＤＬ－アラニン,アセチル化ヒアルロン酸ナトリウム,ヒアルロン酸ナトリウム（２）,パルミチン酸レチノール,トウモロコシ油,ＤＬ－メチオニン,水溶性コラーゲン（Ｆ）,フェノキシエタノール,パラオキシ安息香酸エステル,香料　　*は「有効成分」無表示は「その他の成分」商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","864, 863, 759"
